timestamp,KPI,asset_name,value,upper_bound,lower_bound,anomaly_score
5/2/20 11:59,Delta Temperature,chiller 9,9.700001,9.673554420471191,8.745963096618652,0.9919484702093397
5/2/20 12:44,Delta Temperature,chiller 9,9.099998,10.143808364868164,9.121187210083008,0.9937597503900156
5/5/20 0:14,Delta Temperature,chiller 9,8.299999,9.293916702270508,8.308586120605469,0.9909194097616345
5/5/20 23:44,Delta Temperature,chiller 9,8.099998,9.148640632629395,8.163310050964355,0.9958376690946931
5/6/20 5:29,Delta Temperature,chiller 9,8.900002,10.120887756347656,9.118383407592773,0.9979612640163099
5/6/20 11:59,Delta Temperature,chiller 9,8.800003,10.078166007995605,9.075661659240723,0.9980411361410382
5/10/20 14:44,Delta Temperature,chiller 9,9.5,10.675392150878906,9.690061569213867,0.9968279143536876
5/10/20 14:59,Delta Temperature,chiller 9,10.5,10.194479942321777,9.209149360656738,0.9984139571768438
5/19/20 14:29,Delta Temperature,chiller 9,9.199997,10.198699951171875,9.221693039,0.9918800749531542
5/19/20 14:59,Delta Temperature,chiller 9,10.299999,10.150748252868652,9.173741340637207,0.9962523422860712
5/19/20 18:44,Delta Temperature,chiller 9,9.5,10.601350784301758,9.616020202636719,0.9956816779765577
5/20/20 15:14,Delta Temperature,chiller 9,9.5,10.558037757873535,9.572707176208496,0.9941211052322163
5/21/20 8:59,Delta Temperature,chiller 9,8.299999,9.563385009765625,8.560880661010742,0.9977285633162976
5/23/20 8:29,Delta Temperature,chiller 9,9.700001,9.431725502,8.429221153259277,0.9978034047226798
5/23/20 8:59,Delta Temperature,chiller 9,9.900002,9.891921043395996,8.889416694641113,0.9901153212520593
5/23/20 10:29,Delta Temperature,chiller 9,10.400002,10.28759766,9.267198563,0.9951113525258012
5/25/20 16:59,Delta Temperature,chiller 9,9.099998,10.136828422546387,9.116429328918457,0.9916710046850599
5/29/20 11:59,Delta Temperature,chiller 9,9.199997,9.092836380004883,8.090332031,0.9951775537045155
5/29/20 12:14,Delta Temperature,chiller 9,8.5,9.513682365,8.511178016662598,0.9916703200350724
6/8/20 15:29,Delta Temperature,chiller 9,7.5,9.819241523742676,8.816737174987793,0.9995936611133686
6/8/20 15:44,Delta Temperature,chiller 9,9.400002,8.801408767700195,7.7989044189453125,0.9995936611133686
6/16/20 7:59,Delta Temperature,chiller 9,8.700001,9.733429908752441,8.748099327087402,0.9937521693856299
11/18/20 15:59,Delta Temperature,chiller 9,7.700001,9.019580841064453,8.042573928833008,0.9987265202164916
11/18/20 16:14,Delta Temperature,chiller 9,8.599998,8.528981209,7.551974296569824,0.9945877109200891
11/20/20 22:44,Delta Temperature,chiller 9,7.9000015,9.192997932434082,8.212513924,0.9984379881287098
11/20/20 22:59,Delta Temperature,chiller 9,8.799999,8.71046257,7.729978561401367,0.9946891596376133
11/21/20 0:29,Delta Temperature,chiller 9,8.100002,9.213005065917969,8.232521057128906,0.9962511715089035
11/28/20 0:59,Delta Temperature,chiller 9,8.899998,8.894966125488281,7.894231796264648,0.9905353445726116
11/28/20 14:14,Delta Temperature,chiller 9,8.600002,9.674744606018066,8.674010276794434,0.994153756
11/29/20 9:44,Delta Temperature,chiller 9,8.5,9.589041709899902,8.588307381,0.9945729791488146
11/29/20 10:14,Delta Temperature,chiller 9,9.5,9.263857841,8.263123512268066,0.9971436732362182
12/1/20 23:59,Delta Temperature,chiller 9,8.900002,8.793753623962402,7.7930192947387695,0.9952140388194629
12/3/20 23:29,Delta Temperature,chiller 9,9.200001,8.88542366,7.8846893310546875,0.998691442
12/3/20 23:44,Delta Temperature,chiller 9,7.9000015,9.279577255249023,8.278842926,0.9989531536247056
12/3/20 23:59,Delta Temperature,chiller 9,7.299999,8.817767143249512,7.817032814025879,0.9992148652185292
12/4/20 0:44,Delta Temperature,chiller 9,9.199997,8.822513580322266,7.821779251098633,0.9989531536247056
12/4/20 0:59,Delta Temperature,chiller 9,8,9.263668060302734,8.262933731079102,0.9976445956555875
12/4/20 2:14,Delta Temperature,chiller 9,7.9000015,8.997944831848145,7.997210502624512,0.9945040565297043
12/4/20 2:59,Delta Temperature,chiller 9,7.6000023,8.686311721801758,7.66145134,0.9921895339755272
12/4/20 3:29,Delta Temperature,chiller 9,7.0999985,8.575810432434082,7.550950050354004,0.9989586045300703
12/4/20 3:59,Delta Temperature,chiller 9,8.800003,8.492981433868408,7.468121052,0.9979172090601406
12/4/20 4:14,Delta Temperature,chiller 9,7.8999977,9.070538520812988,8.045678139,0.9953137203853163
12/4/20 4:29,Delta Temperature,chiller 9,9.299999,8.601327896118164,7.576467514038086,0.9994793022650351
12/4/20 4:44,Delta Temperature,chiller 9,8,9.289198875427246,8.264338493347168,0.9968758135902109
12/4/20 4:59,Delta Temperature,chiller 9,7.699997,8.763959884643555,7.739099502563477,0.991408487
12/4/20 5:14,Delta Temperature,chiller 9,9.200001,8.502833366394043,7.477972984313965,0.9994793022650351
12/4/20 5:29,Delta Temperature,chiller 9,8,9.271280288696289,8.246419906616211,0.9960947669877636
12/4/20 5:44,Delta Temperature,chiller 9,7.5999985,8.709522247314453,7.684661865234375,0.9929705805779745
12/5/20 23:29,Delta Temperature,chiller 9,8,9.195363998413086,8.076322555541992,0.9935016245938515
12/5/20 23:59,Delta Temperature,chiller 9,9.5,8.985639572143555,7.854894638061523,0.9987565282268093
12/6/20 0:14,Delta Temperature,chiller 9,8.100002,9.266507148742676,8.135762214660645,0.9920417806515792
12/6/20 0:29,Delta Temperature,chiller 9,9.200001,9.002139091,7.871394157409668,0.9952748072618751
12/6/20 1:59,Delta Temperature,chiller 9,9.5,8.812045097351074,7.681300163269043,0.9995026112907237
12/8/20 1:29,Delta Temperature,chiller 9,7.9000015,9.235764503479004,8.058415412902832,0.9941190884587111
12/20/20 2:14,Delta Temperature,chiller 9,9.600002,9.481115341186523,8.369161605834961,0.9941434846266471
12/20/20 12:14,Delta Temperature,chiller 9,9.799999,9.737349510192871,8.625395774841309,0.9929475212611492
12/20/20 12:29,Delta Temperature,chiller 9,8.799999,9.920495033,8.808541297912598,0.990250985
12/20/20 12:59,Delta Temperature,chiller 9,10.299999,9.868853569030762,8.756899834,0.9983405932379175
12/20/20 13:44,Delta Temperature,chiller 9,8.599998,9.721475601196289,8.609521865844727,0.9904584111180254
12/20/20 14:14,Delta Temperature,chiller 9,9.899998,9.833351135253906,8.721397399902344,0.9931549471064095
2/5/21 6:44,Delta Temperature,chiller 9,10.900002,10.829195022583008,9.720724105834961,0.9939792008757526
2/21/21 5:44,Delta Temperature,chiller 9,8.900002,10.037823677062988,8.956295967,0.9921515099812319
2/21/21 5:59,Delta Temperature,chiller 9,9.899998,9.695158004760742,8.613630294799805,0.9955638969459136
2/21/21 18:44,Delta Temperature,chiller 9,9.200001,10.364718437194824,9.261652946472168,0.9934132747846648
2/21/21 19:29,Delta Temperature,chiller 9,10.300003,10.093781471252441,8.990715980529785,0.99577774
3/2/21 15:29,Delta Temperature,chiller 9,8.700001,10.6804781,9.577412605285645,0.9996622192197264
3/2/21 15:59,Delta Temperature,chiller 9,10.400002,10.363967895507812,9.260902404785156,0.9917243708832968
3/4/21 8:59,Delta Temperature,chiller 9,8.699997,9.934206008911133,8.815164566040039,0.9944640161046804
3/4/21 10:59,Delta Temperature,chiller 9,9.600002,9.529745101928711,8.400707244873047,0.9938137435211503
3/4/21 16:44,Delta Temperature,chiller 9,9.599998,10.737798690795898,9.608760833740234,0.9903349441759707
3/5/21 0:59,Delta Temperature,chiller 9,9.199997,10.559986114501953,9.429241180419922,0.9968548253600398
3/23/21 11:59,Delta Temperature,chiller 9,9.200001,10.369392395019531,9.238647461,0.9922198311537825
3/23/21 12:59,Delta Temperature,chiller 9,10.399998,10.38434886932373,9.253603935,0.9908955470948518
3/23/21 20:59,Delta Temperature,chiller 9,9.599998,10.749076843261719,9.601318359,0.990297648
3/24/21 5:59,Delta Temperature,chiller 9,9.799999,9.666676521,8.518918037,0.9947549582035732
3/24/21 6:14,Delta Temperature,chiller 9,8.799999,10.189584732055664,9.041826248168945,0.9973774791017866
3/24/21 8:44,Delta Temperature,chiller 9,9.5,9.456578254699707,8.306180000305176,0.9924848880901813
3/24/21 9:59,Delta Temperature,chiller 9,9.099998,10.276269912719727,9.125871658325195,0.9915046561019442
3/24/21 10:59,Delta Temperature,chiller 9,9.899998,9.882318496704102,8.731920242,0.9906877961117464
3/24/21 12:44,Delta Temperature,chiller 9,9,10.207324981689453,9.03219223,0.9926722032242306
3/24/21 14:14,Delta Temperature,chiller 9,10.099998,10.052369117736816,8.877236366271973,0.9934864028659828
3/24/21 19:59,Delta Temperature,chiller 9,10.599998,10.54126262664795,9.355505943,0.9938321701022561
3/27/21 9:29,Delta Temperature,chiller 9,10.599998,10.596172332763672,9.402055740356445,0.9907781912311924
3/27/21 14:00,Delta Temperature,chiller 9,10.700001,10.57638931274414,9.382272720336914,0.9948228441999677
3/28/21 5:29,Delta Temperature,chiller 9,7.5,8.795919418334961,7.601732254,0.9944098386839163
3/28/21 5:44,Delta Temperature,chiller 9,8.600002,8.026493072509766,6.832305908203125,0.9990416866315285
3/28/21 6:44,Delta Temperature,chiller 9,9.399998,9.185881614685059,7.991694450378418,0.9971250598945856
3/28/21 7:14,Delta Temperature,chiller 9,7.9000015,9.848293304,8.654106140136719,0.9995208433157643
3/28/21 7:44,Delta Temperature,chiller 9,9.099998,8.965008735656738,7.770821571350098,0.994888995
3/28/21 9:59,Delta Temperature,chiller 9,9.700001,9.675947189331055,8.481760025024414,0.9923334930522281
3/31/21 17:59,Delta Temperature,chiller 9,10.900002,10.162240028381348,8.960095405578613,0.9993671887359595
4/1/21 1:59,Delta Temperature,chiller 9,9.300003,10.543405532836914,9.341140747070312,0.9927456237186564
4/3/21 6:59,Delta Temperature,chiller 9,8.700001,10.093294143676758,8.891029357910156,0.99609436
4/3/21 11:29,Delta Temperature,chiller 9,8.299999,9.663066864013672,8.455028533935547,0.995016353
4/3/21 11:59,Delta Temperature,chiller 9,9.599998,9.582365036010742,8.374326705932617,0.9912786170378446
4/3/21 12:44,Delta Temperature,chiller 9,8.5,9.809443473815918,8.601405143737793,0.9936147017598504
4/3/21 16:44,Delta Temperature,chiller 9,9,10.37902545928955,9.161654472351074,0.9956528489365005
4/3/21 16:59,Delta Temperature,chiller 9,10.099998,9.946064949035645,8.728693962097168,0.9951870827511256
4/3/21 17:44,Delta Temperature,chiller 9,10.700001,10.391557693481445,9.174186706542969,0.9978264244682503
4/3/21 17:59,Delta Temperature,chiller 9,10.799999,10.677391052246094,9.460020065307617,0.9939450395901258
4/3/21 18:14,Delta Temperature,chiller 9,10.799999,10.709643363952637,9.492272377,0.9933240180096259
4/3/21 21:59,Delta Temperature,chiller 9,11.100002,10.874114990234375,9.631820678710938,0.9972140535520817
4/4/21 4:14,Delta Temperature,chiller 9,9.099998,10.813108444213867,9.569803237915039,0.9984570282363833
4/4/21 10:44,Delta Temperature,chiller 9,8.600002,9.863662719726562,8.620357513427734,0.9912321181356715
4/4/21 22:29,Delta Temperature,chiller 9,10,11.483805656433105,10.238598823547363,0.9971040999847585
4/5/21 0:14,Delta Temperature,chiller 9,10.5,10.450818061828613,9.205611228942871,0.9917695473251029
4/5/21 4:29,Delta Temperature,chiller 9,9.5,10.829277992248535,9.583756446838379,0.992554323
4/5/21 6:15,Delta Temperature,chiller 9,8.700001,10.537110328674316,9.291588783,0.999088284
4/5/21 7:14,Delta Temperature,chiller 9,8.799999,10.406607627868652,9.161086082458496,0.9978726637289166
4/6/21 17:29,Delta Temperature,chiller 9,11,10.608357429504395,9.338805198669434,0.9980306014240267
4/6/21 17:44,Delta Temperature,chiller 9,9.200001,11.203351020812988,9.933798789978027,0.9995455234055446
4/7/21 3:14,Delta Temperature,chiller 9,9.299999,10.774611473083496,9.502924919128418,0.9962355067007981
4/21/21 4:29,Delta Temperature,chiller 9,10.399998,11.753340721130371,10.50809383392334,0.9929567739262533
4/21/21 22:59,Delta Temperature,chiller 9,9.099998,10.388501167297363,9.143254280090332,0.9913946182215544
4/24/21 13:59,Delta Temperature,chiller 9,9.700001,9.690917969,8.445711135864258,0.9905025722200237
4/25/21 1:14,Delta Temperature,chiller 9,11.099998,10.578661918640137,9.333455085754395,0.9985566198661593
4/25/21 1:29,Delta Temperature,chiller 9,11.099998,11.068948745727539,9.823741912841797,0.9914709355727594
4/25/21 13:44,Delta Temperature,chiller 9,9.200001,8.906702995300293,7.661181449890137,0.9972588434930165
4/26/21 2:29,Delta Temperature,chiller 9,10.600002,10.312494277954102,9.066972732543945,0.9971506281569745
4/26/21 12:44,Delta Temperature,chiller 9,8.900002,10.224102020263672,8.974018096923828,0.9922690374951681
4/27/21 14:14,Delta Temperature,chiller 9,8.799999,10.12733268737793,8.877248764038086,0.9923673832845694
4/26/20 13:59,Flow Efficiency,chiller 9,0.23426002,0.2666381597518921,0.23480093479156494,0.9920159680638723
4/26/20 14:14,Flow Efficiency,chiller 9,0.24955761,0.2484901249408722,0.21665289998054504,0.9960079840319361
4/29/20 13:59,Flow Efficiency,chiller 9,0.25289255,0.28857603669166565,0.2567388117313385,0.998003992
4/30/20 13:44,Flow Efficiency,chiller 9,0.25733426,0.28982460498809814,0.25798738,0.9940119760479041
5/1/20 4:14,Flow Efficiency,chiller 9,0.25015977,0.28240635991096497,0.2505691349506378,0.9900199600798403
5/1/20 17:59,Flow Efficiency,chiller 9,0.2667803,0.26623453199863434,0.23357857763767242,0.9946524064171123
5/1/20 22:59,Flow Efficiency,chiller 9,0.22464105,0.2735688388347626,0.24064978957176208,0.9982788296041308
5/1/20 23:14,Flow Efficiency,chiller 9,0.29271403,0.2479192167520523,0.21500016748905182,0.9982788296041308
5/1/20 23:29,Flow Efficiency,chiller 9,0.30101156,0.28661516308784485,0.25369611382484436,0.9982788296041308
5/1/20 23:44,Flow Efficiency,chiller 9,0.2981946,0.2956170439720154,0.2626979947090149,0.9965576592082617
5/1/20 23:59,Flow Efficiency,chiller 9,0.30846313,0.3029327392578125,0.27001369,0.9982788296041308
5/2/20 0:14,Flow Efficiency,chiller 9,0.31492037,0.3053814172744751,0.2724623680114746,0.9982788296041308
5/2/20 0:29,Flow Efficiency,chiller 9,0.32205167,0.30886349081993103,0.27594444155693054,0.9982788296041308
5/2/20 0:59,Flow Efficiency,chiller 9,0.32283986,0.31671494245529175,0.28379589319229126,0.9982788296041308
5/2/20 1:14,Flow Efficiency,chiller 9,0.33183727,0.327890545,0.2949714958667755,0.9982788296041308
5/2/20 1:29,Flow Efficiency,chiller 9,0.33643067,0.3354075849056244,0.3024885356426239,0.9965576592082617
5/2/20 1:59,Flow Efficiency,chiller 9,0.34194773,0.33813241124153137,0.3052133619785309,0.9982788296041308
5/2/20 6:59,Flow Efficiency,chiller 9,0.33335868,0.38242852687835693,0.3372596502304077,0.9916805324459235
5/2/20 12:59,Flow Efficiency,chiller 9,0.29639846,0.28232619166374207,0.2303292453289032,0.9968798751950078
5/6/20 4:44,Flow Efficiency,chiller 9,0.3029375,0.30229946970939636,0.25713059306144714,0.9908256880733946
5/6/20 5:29,Flow Efficiency,chiller 9,0.2657066,0.3288734257221222,0.283704549,0.9979612640163099
5/6/20 11:59,Flow Efficiency,chiller 9,0.26843548,0.3190371096134186,0.272592157,0.9931439764936337
5/19/20 14:29,Flow Efficiency,chiller 9,0.32951024,0.3077695071697235,0.26695701479911804,0.9987507807620237
5/19/20 14:59,Flow Efficiency,chiller 9,0.34024975,0.32970085740089417,0.2888883650302887,0.9968769519050593
5/19/20 18:44,Flow Efficiency,chiller 9,0.31188667,0.35327792167663574,0.3119375705718994,0.9901295496607033
5/20/20 14:59,Flow Efficiency,chiller 9,0.28985655,0.3424336016178131,0.3010932505130768,0.9964726631393298
5/23/20 7:59,Flow Efficiency,chiller 9,0.27832735,0.2705863267183304,0.22924597561359406,0.9945085118066996
5/23/20 8:29,Flow Efficiency,chiller 9,0.2954823,0.2835146188735962,0.24217426776885986,0.9972542559033498
5/23/20 9:59,Flow Efficiency,chiller 9,0.32808548,0.32641491293907166,0.2824350893497467,0.9913090711569799
5/23/20 10:29,Flow Efficiency,chiller 9,0.3356623,0.3336140215396881,0.28963419795036316,0.9913090711569799
5/23/20 13:44,Flow Efficiency,chiller 9,0.3022361,0.3493644893169403,0.30538466572761536,0.9913090711569799
5/26/20 1:44,Flow Efficiency,chiller 9,0.29503143,0.27700600028038025,0.2305610477924347,0.9984544049459042
5/29/20 11:59,Flow Efficiency,chiller 9,0.30995262,0.2619055509567261,0.21792572736740112,0.9995615957913196
5/29/20 12:29,Flow Efficiency,chiller 9,0.27497768,0.27391260862350464,0.2299327850341797,0.9907935116177116
6/8/20 9:59,Flow Efficiency,chiller 9,0.25726375,0.301383913,0.257404089,0.9901679639492011
6/8/20 15:29,Flow Efficiency,chiller 9,0.3466109,0.272397518,0.22813701629638672,0.9995936611133686
6/9/20 2:29,Flow Efficiency,chiller 9,0.32238144,0.3152320086956024,0.27097150683403015,0.9944466481554939
6/11/20 19:14,Flow Efficiency,chiller 9,0.3256525,0.37005019187927246,0.3257896900177002,0.9901552442256721
6/13/20 14:59,Flow Efficiency,chiller 9,0.37522522,0.35935115814208984,0.3153713345527649,0.9971641261963843
6/16/20 1:59,Flow Efficiency,chiller 9,0.38540134,0.3744043707847595,0.33014386892318726,0.9968542467668647
6/16/20 8:14,Flow Efficiency,chiller 9,0.41880694,0.4087427258491516,0.36448222398757935,0.9958634953464323
6/18/20 15:59,Flow Efficiency,chiller 9,0.4932551,0.4917546808719635,0.4472198188304901,0.9916135524991614
6/18/20 16:14,Flow Efficiency,chiller 9,0.5008971,0.4993162155151367,0.45478135347366333,0.9916135524991614
11/17/20 22:29,Flow Efficiency,chiller 9,0.77191556,0.7685109972953796,0.7233421206474304,0.9928128062724599
11/17/20 23:30,Flow Efficiency,chiller 9,0.8620068,0.797592044,0.7524231672286987,0.9993466187520418
11/17/20 23:44,Flow Efficiency,chiller 9,0.8877737,0.8529794216156006,0.8078105449676514,0.9986932375040837
11/18/20 0:14,Flow Efficiency,chiller 9,0.90182924,0.8753101229667664,0.8301412463188171,0.9986932375040837
11/18/20 0:44,Flow Efficiency,chiller 9,0.90536195,0.8814727962017059,0.8339370787143707,0.9977280103862383
11/18/20 1:44,Flow Efficiency,chiller 9,0.8864822,0.8811672031879425,0.8336314857006073,0.9931840311587147
11/18/20 2:14,Flow Efficiency,chiller 9,0.88356423,0.8831228315830231,0.8355871140956879,0.9909120415449529
11/18/20 4:59,Flow Efficiency,chiller 9,0.81474787,0.862682432,0.8151467144489288,0.9909120415449529
11/18/20 6:59,Flow Efficiency,chiller 9,0.87071157,0.8455929756164551,0.7972595691680908,0.9980651402773298
11/18/20 11:59,Flow Efficiency,chiller 9,0.8719596,0.861528218,0.8131096959114075,0.9955142582505607
11/18/20 12:14,Flow Efficiency,chiller 9,0.8279471,0.8786625862121582,0.8302440643310547,0.9916693367510413
11/18/20 12:44,Flow Efficiency,chiller 9,0.8185815,0.8733088374137878,0.8248903155326843,0.9932713873758411
11/18/20 13:14,Flow Efficiency,chiller 9,0.9070005,0.8521978259086609,0.8037793040275574,0.9990387696251202
11/18/20 14:14,Flow Efficiency,chiller 9,0.86858773,0.8681018352508545,0.819683313,0.9900672861262416
11/18/20 15:44,Flow Efficiency,chiller 9,1.1040634,0.8829301595687866,0.8309332132339478,0.9996816300541229
11/18/20 15:59,Flow Efficiency,chiller 9,0.7728716,0.9319128394126892,0.8799158930778503,0.9996816300541229
11/18/20 17:14,Flow Efficiency,chiller 9,0.880922,0.879347563,0.8273506164550781,0.991085642
11/18/20 18:44,Flow Efficiency,chiller 9,0.86129016,0.8566463589668274,0.8046494126319885,0.9926774912448265
11/18/20 20:59,Flow Efficiency,chiller 9,0.88116217,0.8533803820610046,0.7982345223426819,0.9971527997469155
11/18/20 22:14,Flow Efficiency,chiller 9,0.8677239,0.8619569540023804,0.8068110942840576,0.994305599
11/18/20 22:44,Flow Efficiency,chiller 9,0.8731637,0.8715621829032898,0.816416323,0.9908256880733944
11/19/20 3:44,Flow Efficiency,chiller 9,0.83362234,0.8996375203132629,0.8412886261940002,0.9943414020748192
11/20/20 21:59,Flow Efficiency,chiller 9,0.8073168,0.8048742413520813,0.7465253472328186,0.9918775382692908
11/21/20 0:29,Flow Efficiency,chiller 9,0.737575,0.838144839,0.7797959446907043,0.9981255857544518
11/21/20 0:44,Flow Efficiency,chiller 9,0.81562495,0.803676963,0.7453280687332153,0.9953139643861293
11/21/20 1:29,Flow Efficiency,chiller 9,0.8270392,0.8243755102157593,0.7633394002914429,0.9928593604470661
11/21/20 6:44,Flow Efficiency,chiller 9,0.7613936,0.8302968144416809,0.7690122723579407,0.994137612
11/21/20 7:29,Flow Efficiency,chiller 9,0.8030518,0.8027895092964172,0.741504967,0.9904350509102129
11/21/20 16:44,Flow Efficiency,chiller 9,0.8236004,0.819817066,0.7580078840255737,0.9932947272173118
11/21/20 18:29,Flow Efficiency,chiller 9,0.8236653,0.8066146373748779,0.7448054552078247,0.9960377933556842
11/26/20 11:44,Flow Efficiency,chiller 9,0.7115224,0.7908692359924316,0.7289589643478394,0.9961089494163424
11/26/20 13:29,Flow Efficiency,chiller 9,0.7728617,0.7350941896438599,0.6718602180480957,0.9976197560249925
11/28/20 0:29,Flow Efficiency,chiller 9,0.8853896,0.8107330203056335,0.7474990487098694,0.9991074085093722
11/28/20 0:44,Flow Efficiency,chiller 9,0.8880947,0.829057515,0.7658235430717468,0.9988098780124963
11/28/20 9:44,Flow Efficiency,chiller 9,0.74583477,0.8312240540981293,0.7668351233005524,0.9958835636577478
11/28/20 12:44,Flow Efficiency,chiller 9,0.74404407,0.8096727132797241,0.7447361946105957,0.9906460099386144
11/29/20 8:59,Flow Efficiency,chiller 9,0.71266,0.7959638833999634,0.731027365,0.9957155098543273
11/29/20 9:29,Flow Efficiency,chiller 9,0.70263416,0.7698623538017273,0.7049258351325989,0.992002285
11/29/20 9:44,Flow Efficiency,chiller 9,0.7711343,0.7521300315856934,0.6871935129165649,0.9957155098543273
11/29/20 9:59,Flow Efficiency,chiller 9,0.81107354,0.7933523058891296,0.7284157872200012,0.9957155098543273
11/29/20 10:29,Flow Efficiency,chiller 9,0.8249067,0.8034685254096985,0.7385320067405701,0.9960011425307055
11/29/20 10:59,Flow Efficiency,chiller 9,0.81708246,0.8158968091011047,0.7509602904319763,0.9914310197086547
11/29/20 16:59,Flow Efficiency,chiller 9,0.7597886,0.8274937868118286,0.760185957,0.9901157865009884
11/29/20 17:44,Flow Efficiency,chiller 9,0.743606,0.8161441683769226,0.748836339,0.991810223
11/29/20 18:29,Flow Efficiency,chiller 9,0.8163629,0.7918838858604431,0.7245760560035706,0.9966111268003389
11/29/20 19:44,Flow Efficiency,chiller 9,0.8289269,0.8216917514801025,0.754383922,0.9923750353007625
11/29/20 20:14,Flow Efficiency,chiller 9,0.8366099,0.836334229,0.7690263986587524,0.9901157865009884
11/29/20 22:14,Flow Efficiency,chiller 9,0.86346364,0.8471230268478394,0.7776031494140625,0.9949452401010952
11/30/20 2:59,Flow Efficiency,chiller 9,0.787797,0.8706303238868713,0.7969488501548767,0.9927394582518849
11/30/20 3:59,Flow Efficiency,chiller 9,0.85985196,0.8487563729286194,0.7750748991966248,0.9930187098575817
11/30/20 4:44,Flow Efficiency,chiller 9,0.86473846,0.8584352135658264,0.7847537398338318,0.9927394582518849
11/30/20 5:14,Flow Efficiency,chiller 9,0.88674814,0.8743112683296204,0.8006297945976257,0.9938564646746719
11/30/20 22:44,Flow Efficiency,chiller 9,0.94119275,0.8989979028701782,0.8212293386459351,0.9980774512496566
12/1/20 1:59,Flow Efficiency,chiller 9,0.82079417,0.9013747274875641,0.8212332427501678,0.9901666211417646
12/1/20 2:14,Flow Efficiency,chiller 9,0.8842397,0.8816623985767365,0.8015209138393402,0.9915323682054084
12/1/20 20:29,Flow Efficiency,chiller 9,0.9214013,0.8936795592308044,0.8126599192619324,0.9967923015236568
12/1/20 23:44,Flow Efficiency,chiller 9,0.9203362,0.9097445607185364,0.8287249207496643,0.9949211440791232
12/1/20 23:59,Flow Efficiency,chiller 9,0.82747954,0.933083713,0.8513055443763733,0.9965434724807232
12/2/20 0:14,Flow Efficiency,chiller 9,1.0943676,0.9003119468688965,0.8185337781906128,0.9994682265354958
12/3/20 11:59,Flow Efficiency,chiller 9,0.91689736,0.8856629133224487,0.8031671047210693,0.9973551970378207
12/3/20 12:59,Flow Efficiency,chiller 9,0.806746,0.9048418998718262,0.8223460912704468,0.9952393546680772
12/3/20 17:14,Flow Efficiency,chiller 9,0.9315421,0.8802279829978943,0.7959340214729309,0.9984214680347278
12/3/20 23:29,Flow Efficiency,chiller 9,0.83282906,0.9181863069534302,0.8328902721405029,0.990054959
12/3/20 23:59,Flow Efficiency,chiller 9,1.0117815,0.9227543473243713,0.8374583125114441,0.9989531536247056
12/4/20 0:29,Flow Efficiency,chiller 9,0.9513767,0.9279932975769043,0.842697263,0.9958126144988223
12/4/20 0:44,Flow Efficiency,chiller 9,0.80889356,0.938919723,0.8536236882209778,0.9979063072494111
12/4/20 0:59,Flow Efficiency,chiller 9,0.94434136,0.8966575264930725,0.8113614916801453,0.9979063072494111
12/4/20 3:14,Flow Efficiency,chiller 9,0.9455163,0.9411786198616028,0.8453059792518616,0.9927102317104921
12/4/20 3:29,Flow Efficiency,chiller 9,1.0204754,0.957470179,0.8615975379943848,0.9986982556625879
12/4/20 3:44,Flow Efficiency,chiller 9,0.83976066,0.9857277274131775,0.8898550868034363,0.9984379067951055
12/4/20 4:29,Flow Efficiency,chiller 9,0.8068326,0.9358875155448914,0.8400148749351501,0.9968758135902109
12/4/20 4:44,Flow Efficiency,chiller 9,0.978638,0.9058839082717896,0.8100112676620483,0.9986982556625879
12/4/20 5:44,Flow Efficiency,chiller 9,0.9919755,0.9367032051086426,0.8408305644989014,0.9984379067951055
12/4/20 5:59,Flow Efficiency,chiller 9,0.70702434,0.9630241394042969,0.8671514987945557,0.9992189533975527
12/4/20 22:29,Flow Efficiency,chiller 9,0.9220493,0.9120714664459229,0.811692476,0.9928223532427582
12/5/20 22:29,Flow Efficiency,chiller 9,0.8054304,0.9233872294425964,0.8230082392692566,0.9937515621094727
12/5/20 22:44,Flow Efficiency,chiller 9,0.92080295,0.8889783024787903,0.7885993123054504,0.9957510622344414
12/5/20 23:44,Flow Efficiency,chiller 9,0.8268421,0.9284732937812805,0.8280943036079407,0.9907523119220195
12/6/20 0:14,Flow Efficiency,chiller 9,0.9336042,0.90083009,0.7986271977424622,0.9957721959711514
12/6/20 0:44,Flow Efficiency,chiller 9,0.9384741,0.9194293022155762,0.8172264099121094,0.9942800298433225
12/6/20 1:59,Flow Efficiency,chiller 9,0.79284006,0.9298985004425049,0.8276956081390381,0.9957721959711514
12/6/20 2:14,Flow Efficiency,chiller 9,0.9042013,0.8850464820861816,0.7828435897827148,0.9942800298433225
12/6/20 2:29,Flow Efficiency,chiller 9,0.9584053,0.9310978055000305,0.8288949131965637,0.9947774185525988
12/7/20 21:14,Flow Efficiency,chiller 9,0.9239839,0.9174360632896423,0.8096231818199158,0.9913814331445456
12/8/20 1:29,Flow Efficiency,chiller 9,0.94730586,0.9370584487915039,0.8263490200042725,0.9919137466307277
12/8/20 22:29,Flow Efficiency,chiller 9,0.957854,0.9430328607559204,0.832323432,0.9935111751982697
12/9/20 11:14,Flow Efficiency,chiller 9,0.9259313,0.9143936634063721,0.8036842346191406,0.992181947
12/9/20 23:59,Flow Efficiency,chiller 9,0.9402506,0.9318547248840332,0.818158746,0.9915512790424783
12/14/20 10:29,Flow Efficiency,chiller 9,0.6533488,0.7853531837463379,0.6746437549591064,0.9945958117541094
